Year,produced,cumFailed,recycled,operational,cumInstalled
2012-01-01,0,0,0,89.1289076220583,89.1289076220583
2013-01-01,32.578152441166154,0,0,121.70706006322446,121.70706006322446
2014-01-01,51.545486476993304,0,2.504727387649995,173.25254654021776,173.25254654021776
2015-01-01,51.54548647699335,0,9.512664350629006,224.7980330172111,224.7980330172111
2016-01-01,63.57569371268002,0,20.05952283519525,288.37372672989113,288.37372672989113
2017-01-01,102.82753775904462,0,36.116958312790594,391.20126448893575,391.20126448893575
2018-01-01,114.41868633649455,19.426611372353,45.027213525000015,486.19333945307733,505.6199508254303
2019-01-01,113.62838075166843,54.435310087079294,47.27857420125002,564.8130214900194,619.2483315770987
2020-01-01,131.01510361784324,95.53121180471557,49.64250291131252,654.7322233902264,750.263435194942
2021-01-01,179.92623814541628,147.75199128024929,52.124628056878144,782.437682060109,930.1896733403582
2022-01-01,231.20828942746766,222.55001506351698,54.730859459722055,938.8479477043089,1161.397962767826
2023-01-01,246.952037232174,324.2213279987777,57.46740243270816,1084.1286720012222,1408.35
2024-01-01,323.92049999999995,442.56821773977305,60.34077255434357,1289.7022822602269,1732.2704999999999
2025-01-01,398.4222149999998,602.902341302729,63.35781118206076,1527.7903736972705,2130.6927149999997
2026-01-01,490.0593244500001,808.8783544368016,66.5257017411638,1811.8736850131982,2620.7520394499998
2027-01-01,602.7729690735,1072.3869120477439,69.85198682822198,2151.138096475756,3223.5250085234998
2028-01-01,741.4107519604049,1408.3081967764074,73.34458616963309,2556.6275637074973,3964.9357604839047
2029-01-01,911.9352249112976,1835.245426596922,77.01181547811474,3041.6255587982805,4876.870985395202
2030-01-01,1121.680326640897,2376.435414210563,80.86240625202049,3622.115897825536,5998.551312036099
2031-01-01,719.8261574443322,3060.878416284798,84.90552656462151,3657.4990531956337,6718.3774694804315
2032-01-01,806.2052963376527,3561.3843697901166,89.1508028928526,3963.1983960279676,7524.582765818084
2033-01-01,902.9499318981707,4131.881838103955,93.60834303749523,4295.6508596123,8427.532697716255
2034-01-01,1011.3039237259527,4781.487627072823,98.28876018937,4657.348994369385,9438.836621442208
2035-01-01,1132.660394573064,5520.467963089221,103.20319819883849,5051.029052926051,10571.497016015272
2036-01-01,1268.579641921835,6360.380573408279,108.36335810878043,5479.696084528828,11840.076657937107
2037-01-01,1420.8091989524528,7314.234132680111,113.78152601421945,5946.651724209449,13260.88585688956
2038-01-01,1591.3063028267497,8396.667183610873,119.47060231493043,6455.5249761054365,14852.19215971631
2039-01-01,1782.263059165958,9624.148894439142,125.44413243067696,7010.306324443125,16634.455218882267
2040-01-01,1996.1346262658735,11015.204301398844,131.71633905221083,7615.385543749297,18630.58984514814
2041-01-01,2235.670781417779,12590.6670042322,138.30215600482137,8275.59362233372,20866.26062656592
2042-01-01,2503.9512751879156,14373.962641255486,145.21726380506243,8996.249260498349,23370.211901753835
2043-01-01,2804.425428210463,16391.426872105505,152.47812699531556,9783.210457858793,26174.6373299643
2044-01-01,3140.956479595716,18672.66204630006,160.10203334508134,10642.931763259954,29315.593809560014
2045-01-01,3517.871257147206,21250.9372399521,168.10713501233542,11582.527826755118,32833.46506670722
2046-01-01,3940.0158080048714,24163.636907903,176.5124917629522,12609.843966809092,36773.48087471209
2047-01-01,4412.817704965448,27452.76403148923,185.3381163510998,13733.534548188309,41186.29857967754
2048-01-01,4942.355829561318,31165.504351307845,194.6050221686548,14963.15005793101,46128.65440923886
2049-01-01,5535.438529108658,35354.85906886407,204.33527327708757,16309.233869483447,51664.092938347516
2050-01-01,6199.691152601714,40080.354291131946,214.55203694094195,17783.429799817284,57863.78409094923
