Year,produced,cumFailed,recycled,operational,cumInstalled
2012-01-01,0,0,0,89.1289076220583,89.1289076220583
2013-01-01,32.578152441166154,0,0,121.70706006322446,121.70706006322446
2014-01-01,51.545486476993304,0,2.504727387649995,173.25254654021776,173.25254654021776
2015-01-01,51.54548647699335,0,9.512664350629006,224.7980330172111,224.7980330172111
2016-01-01,63.57569371268002,0,20.05952283519525,288.37372672989113,288.37372672989113
2017-01-01,102.82753775904462,0,36.116958312790594,391.20126448893575,391.20126448893575
2018-01-01,114.41868633649455,18.019510949696752,46.434313947656264,487.60043987573357,505.6199508254303
2019-01-01,113.62838075166843,52.95785464329023,48.75602964503908,566.2904769338086,619.2483315770987
2020-01-01,131.01510361784324,93.97988358873705,51.193831127291034,656.2835516062049,750.263435194942
2021-01-01,179.92623814541628,146.12309665347186,53.75352268365559,784.0665766868864,930.1896733403582
2022-01-01,231.20828942746766,220.83967570540068,56.44119881783837,940.5582870624253,1161.397962767826
2023-01-01,246.952037232174,322.42547167275563,59.263258758730295,1085.9245283272442,1408.35
2024-01-01,323.92049999999995,440.6825685974498,62.22642169666681,1291.58793140255,1732.2704999999999
2025-01-01,398.4222149999998,600.9224097032896,65.33774278150015,1529.77030529671,2130.6927149999997
2026-01-01,490.0593244500001,806.7994262573903,68.60462992057516,1813.9526131926095,2620.7520394499998
2027-01-01,602.7729690735,1070.2040374593619,72.03486141660392,2153.3209710641377,3223.5250085234998
2028-01-01,741.4107519604049,1406.0161784586064,75.63660448743413,2558.919582025298,3964.9357604839047
2029-01-01,911.9352249112976,1832.8388073632311,79.41843471180583,3044.0321780319714,4876.870985395202
2030-01-01,1121.680326640897,2373.9084640151877,83.38935644739612,3624.6428480209115,5998.551312036099
2031-01-01,719.8261574443322,3058.2251185796536,87.55882426976594,3660.152350900778,6718.3774694804315
2032-01-01,806.2052963376527,3558.598407199715,91.93676548325423,3965.9843586183692,7524.582765818084
2033-01-01,902.9499318981707,4128.956577384033,96.53360375741696,4298.576120332222,8427.532697716255
2034-01-01,1011.3039237259527,4778.416103316905,101.3602839452878,4660.420518125303,9438.836621442208
2035-01-01,1132.660394573064,5517.242863145507,106.4282981425522,5054.254152869765,10571.497016015272
2036-01-01,1268.579641921835,6356.99421846738,111.74971304967983,5483.0824394697265,11840.076657937107
2037-01-01,1420.8091989524528,7310.678459992167,117.3371987021638,5950.207396897393,13260.88585688956
2038-01-01,1591.3063028267497,8392.933727288531,123.20405863727201,6459.258432427779,14852.19215971631
2039-01-01,1782.263059165958,9620.228765300684,129.3642615691356,7014.226453581584,16634.455218882267
2040-01-01,1996.1346262658735,11011.088165803463,135.83247464759242,7619.501679344678,18630.58984514814
2041-01-01,2235.670781417779,12586.34506185705,142.62409837997203,8279.91556470887,20866.26062656592
2042-01-01,2503.9512751879156,14369.424601761577,149.75530329897063,9000.787299992258,23370.211901753835
2043-01-01,2804.425428210463,16386.661930636903,157.24306846391917,9787.975399327395,26174.6373299643
2044-01-01,3140.956479595716,18667.658857758026,165.10522188711514,10647.934951801988,29315.593809560014
2045-01-01,3517.871257147206,21245.683891982964,173.3604829814709,11587.781174724254,32833.46506670722
2046-01-01,3940.0158080048714,24158.120892535408,182.02850713054445,12615.359982176684,36773.48087471209
2047-01-01,4412.817704965448,27446.97221535326,191.12993248707167,13739.32636432428,41186.29857967754
2048-01-01,4942.355829561318,31159.422944365077,200.68642911142527,14969.231464873781,46128.65440923886
2049-01-01,5535.438529108658,35348.47359157416,210.72075056699654,16315.619346773356,51664.092938347516
2050-01-01,6199.691152601714,40073.649539977545,221.2567880953464,17790.13455097169,57863.78409094923
