Year,produced,cumFailed,recycled,operational,cumInstalled
2012-01-01,0,0,0,89.1289076220583,89.1289076220583
2013-01-01,32.578152441166154,0,0,121.70706006322446,121.70706006322446
2014-01-01,51.545486476993304,0,2.504727387649995,173.25254654021776,173.25254654021776
2015-01-01,51.54548647699335,0,9.512664350629006,224.7980330172111,224.7980330172111
2016-01-01,63.57569371268002,0,20.05952283519525,288.37372672989113,288.37372672989113
2017-01-01,102.82753775904462,0,36.116958312790594,391.20126448893575,391.20126448893575
2018-01-01,114.41868633649455,13.798209681727997,50.65561521562502,491.8217411437023,505.6199508254303
2019-01-01,113.62838075166843,48.52548831192304,53.18839597640627,570.7228432651757,619.2483315770987
2020-01-01,131.01510361784324,89.3258989408015,55.847815775226586,660.9375362541405,750.263435194942
2021-01-01,179.92623814541628,141.23641277313953,58.64020656398791,788.9532605672188,930.1896733403582
2022-01-01,231.20828942746766,215.70865763105172,61.57221689218731,945.6893051367741,1161.397962767826
2023-01-01,246.952037232174,317.03790269468925,64.65082773679669,1091.3120973053105,1408.35
2024-01-01,323.92049999999995,435.0256211704801,67.88336912363653,1297.2448788295198,1732.2704999999999
2025-01-01,398.4222149999998,594.9826149049715,71.27753757981836,1535.710100095028,2130.6927149999997
2026-01-01,490.0593244500001,800.5626417191562,74.84141445880928,1820.1893977308437,2620.7520394499998
2027-01-01,602.7729690735,1063.6554136942161,78.58348518174972,2159.869594829284,3223.5250085234998
2028-01-01,741.4107519604049,1399.1401235052033,82.51265944083723,2565.795636978701,3964.9357604839047
2029-01-01,911.9352249112976,1825.6189496621578,86.63829241287908,3051.252035733045,4876.870985395202
2030-01-01,1121.680326640897,2366.327613429061,90.97020703352305,3632.2236986070384,5998.551312036099
2031-01-01,719.8261574443322,3050.2652254642203,95.5187173851992,3668.112244016211,6718.3774694804315
2032-01-01,806.2052963376527,3550.2405194285097,100.29465325445918,3974.3422463895745,7524.582765818084
2033-01-01,902.9499318981707,4120.180795224268,105.30938591718214,4307.351902491987,8427.532697716255
2034-01-01,1011.3039237259527,4769.201532049152,110.57485521304125,4669.635089393056,9438.836621442208
2035-01-01,1132.660394573064,5507.5675633143655,116.1035979736933,5063.929452700906,10571.497016015272
2036-01-01,1268.579641921835,6346.835153644682,121.90877787237798,5493.241504292425,11840.076657937107
2037-01-01,1420.8091989524528,7300.011441928334,128.0042167659969,5960.874414961226,13260.88585688956
2038-01-01,1591.3063028267497,8381.733358321506,134.40442760429673,6470.458801394803,14852.19215971631
2039-01-01,1782.263059165958,9608.468377885309,141.12464898451157,7025.9868409969595,16634.455218882267
2040-01-01,1996.1346262658735,10998.739759017319,148.18088143373717,7631.850086130823,18630.58984514814
2041-01-01,2235.670781417779,12573.379234731598,155.58992550542405,8292.881391834322,20866.26062656592
2042-01-01,2503.9512751879156,14355.810483279853,163.36942178069523,9014.401418473983,23370.211901753835
2043-01-01,2804.425428210463,16372.367106231091,171.53789286973,9802.270223733207,26174.6373299643
2044-01-01,3140.956479595716,18652.649292131926,180.1147875132165,10662.94451742809,29315.593809560014
2045-01-01,3517.871257147206,21229.92384807556,189.12052688887735,11603.54121863166,32833.46506670722
2046-01-01,3940.0158080048714,24141.57284643263,198.57655323332125,12631.90802827946,36773.48087471209
2047-01-01,4412.817704965448,27429.596766945342,208.5053808949873,13756.701812732195,41186.29857967754
2048-01-01,4942.355829561318,31141.178723536766,218.93064993973667,14987.475685702093,46128.65440923886
2049-01-01,5535.438529108658,35329.317159704435,229.8771824367235,16334.775778643083,51664.092938347516
2050-01-01,6199.691152601714,40053.53528651433,241.37104155855968,17810.2488044349,57863.78409094923
