Year,produced,cumFailed,recycled,operational,cumInstalled
2012-01-01,0,0,0,89.1289076220583,89.1289076220583
2013-01-01,32.578152441166154,0,0,121.70706006322446,121.70706006322446
2014-01-01,51.545486476993304,0,2.504727387649995,173.25254654021776,173.25254654021776
2015-01-01,51.54548647699335,0,9.512664350629006,224.7980330172111,224.7980330172111
2016-01-01,63.57569371268002,0,20.05952283519525,288.37372672989113,288.37372672989113
2017-01-01,102.82753775904462,0,36.116958312790594,391.20126448893575,391.20126448893575
2018-01-01,114.41868633649455,23.64791264032175,40.80591225703127,481.97203818510854,505.6199508254303
2019-01-01,113.62838075166843,58.867676418446486,42.846207869882825,560.3806551586523,619.2483315770987
2020-01-01,131.01510361784324,100.18519645265113,44.98851826337697,650.0782387422909,750.263435194942
2021-01-01,179.92623814541628,152.6386751605816,47.23794417654582,777.5509981797767,930.1896733403582
2022-01-01,231.20828942746766,227.68103313786594,49.59984138537311,933.71692962996,1161.397962767826
2023-01-01,246.952037232174,329.6088969768441,52.07983345464177,1078.7411030231558,1408.35
2024-01-01,323.92049999999995,448.2251651667427,54.683825127373865,1284.0453348332571,1732.2704999999999
2025-01-01,398.4222149999998,608.8421361010472,57.41801638374256,1521.8505788989523,2130.6927149999997
2026-01-01,490.0593244500001,815.1151389750357,60.288917202929696,1805.636900474964,2620.7520394499998
2027-01-01,602.7729690735,1078.9355358128896,63.30336306307617,2144.58947271061,3223.5250085234998
2028-01-01,741.4107519604049,1415.1842517298105,66.46853121622999,2549.751508754094,3964.9357604839047
2029-01-01,911.9352249112976,1842.4652842979954,69.79195777704149,3034.4057010972074,4876.870985395202
2030-01-01,1121.680326640897,2384.0162647966904,73.28155566589356,3614.535047239409,5998.551312036099
2031-01-01,719.8261574443322,3068.838309400231,76.94563344918825,3649.5391600802004,6718.3774694804315
2032-01-01,806.2052963376527,3569.7422575613214,80.79291512164767,3954.840508256763,7524.582765818084
2033-01-01,902.9499318981707,4140.65762026372,84.83256087773006,4286.875077452535,8427.532697716255
2034-01-01,1011.3039237259527,4790.702198340576,89.07418892161655,4648.134423101632,9438.836621442208
2035-01-01,1132.660394573064,5530.143262920362,93.52789836769739,5041.35375309491,10571.497016015272
2036-01-01,1268.579641921835,6370.539638230977,98.20429328608226,5469.537019706129,11840.076657937107
2037-01-01,1420.8091989524528,7324.901150743944,103.11450795038638,5935.984706145616,13260.88585688956
2038-01-01,1591.3063028267497,8407.867552577896,108.2702333479057,6444.324607138412,14852.19215971631
2039-01-01,1782.263059165958,9635.909281854518,113.683745015301,6998.545937027749,16634.455218882267
2040-01-01,1996.1346262658735,11027.552708184989,119.36793226606606,7603.037136963152,18630.58984514814
2041-01-01,2235.670781417779,12603.632831357652,125.33632887936936,8262.627795208267,20866.26062656592
2042-01-01,2503.9512751879156,14387.57675973721,131.60314532333783,8982.635142016625,23370.211901753835
2043-01-01,2804.425428210463,16405.72169651132,138.18330258950473,9768.915633452982,26174.6373299643
2044-01-01,3140.956479595716,18687.671611926162,145.09246771897998,10627.922197633852,29315.593809560014
2045-01-01,3517.871257147206,21266.697283859507,152.34709110492898,11566.767782847714,32833.46506670722
2046-01-01,3940.0158080048714,24180.184954005777,159.96444566017544,12593.295920706314,36773.48087471209
2047-01-01,4412.817704965448,27470.139479897145,167.96266794318421,13716.159099780392,41186.29857967754
2048-01-01,4942.355829561318,31183.74857213616,176.36080134034341,14944.905837102699,46128.65440923886
2049-01-01,5535.438529108658,35374.015500733796,185.1788414073606,16290.07743761372,51664.092938347516
2050-01-01,6199.691152601714,40100.46854459516,194.43778347772863,17763.31554635407,57863.78409094923
