Year,produced,cumFailed,recycled,operational,cumInstalled
2012-01-01,0,0,0,89.1289076220583,89.1289076220583
2013-01-01,32.578152441166154,0,0,121.70706006322446,121.70706006322446
2014-01-01,51.545486476993304,0,2.1010632730303667,173.25254654021776,173.25254654021776
2015-01-01,51.54548647699335,0,8.005422683662694,224.7980330172111,224.7980330172111
2016-01-01,63.57569371268002,0,16.935126631423092,288.37372672989113,288.37372672989113
2017-01-01,102.82753775904462,0,30.5877209539161,391.20126448893575,391.20126448893575
2018-01-01,114.41868633649455,0,54.756428645218,505.6199508254303,505.6199508254303
2019-01-01,113.62838075166843,9.848448540868674,76.82768307703128,609.39988303623,619.2483315770987
2020-01-01,131.01510361784324,43.41686719944873,80.66906723088285,706.8465679954933,750.263435194942
2021-01-01,179.92623814541628,86.65150263266487,84.70252059242698,843.5381707076933,930.1896733403582
2022-01-01,231.20828942746766,149.4767463639234,88.93764662204833,1011.9212164039025,1161.397962767826
2023-01-01,266.63203723217407,235.75851531489133,93.38452895315076,1192.2714846851086,1428.03
2024-01-01,328.4468999999999,343.35509509718366,98.05375540080831,1413.1218049028162,1756.4769
2025-01-01,403.989687,483.37591386862607,102.95644317084873,1677.090673131374,2160.466587
2026-01-01,496.9073150099998,664.3201633958224,108.10426532939118,1993.0537386141773,2657.3739020099997
2027-01-01,611.1959974623,897.0161850422941,113.50947859586071,2371.553714430006,3268.5698994722998
2028-01-01,751.7710768786292,1195.0490013004176,119.18495252565377,2825.2919750505116,4020.340976350929
2029-01-01,924.6784245607132,1575.4444058404263,125.14420015193646,3369.5749950712157,4945.019400911642
2030-01-01,1137.354462209677,2059.519876814365,131.4014101595333,4022.853986306954,6082.373863121319
2031-01-01,669.0611249433459,2673.942480470071,137.97148066750995,4077.492507594594,6751.434988064665
2032-01-01,742.6578486871131,3096.8940318075574,144.87005470088548,4397.198804944221,7494.092836751778
2033-01-01,824.3502120426956,3575.6541093824785,152.11355743592975,4742.788939411995,8318.443048794474
2034-01-01,915.0287353673939,4117.011699526328,159.71923530772625,5116.46008463554,9233.471784161868
2035-01-01,1015.6818962578072,4728.550710897081,167.70519707311254,5520.602969522593,10249.153680419675
2036-01-01,1127.4069048461643,5418.740909304385,176.0904569267682,5957.819675961454,11376.56058526584
2037-01-01,1251.4216643792442,6197.039112120644,184.8949797731066,6430.943137524439,12627.982249645083
2038-01-01,1389.0780474609583,7074.001789643912,194.13972876176194,6943.0585074621295,14017.060297106042
2039-01-01,1541.8766326816676,8061.410348371221,203.84671519985005,7497.526581416489,15558.93692978771
2040-01-01,1711.4830622766494,9172.410512870565,214.0390509598426,8098.0094791937945,17270.41999206436
2041-01-01,1899.746199127083,10421.667380368724,224.74100350783473,8748.498810822717,19170.16619119144
2042-01-01,2108.7182810310587,11825.537897035194,235.97805368322645,9453.346575187306,21278.8844722225
2043-01-01,2340.6772919444775,13402.2626991663,247.77695636738778,10217.299065000678,23619.561764166978
2044-01-01,2598.151794058369,15172.179478196902,260.16580418575717,11045.534080028445,26217.713558225347
2045-01-01,2883.94849140479,17157.96026806492,273.1740943950451,11943.701781565216,29101.662049630137
2046-01-01,3201.1828254593165,19384.875319562827,286.83279911479735,12917.969555526628,32302.844875089453
2047-01-01,3553.3129362598484,21881.086521858353,301.1744390705372,13975.071289490947,35856.1578113493
2048-01-01,3944.177359248424,24677.973659604093,316.2331610240641,15122.36151099363,39800.335170597726
2049-01-01,4378.036868765754,27810.497158591515,332.0448190752673,16367.874880771962,44178.37203936348
2050-01-01,4859.620924329982,31317.601377746836,348.6470600290307,17720.391585946625,49037.99296369346
