Year,produced,cumFailed,recycled,operational,cumInstalled
2012-01-01,0,0,0,89.1289076220583,89.1289076220583
2013-01-01,32.578152441166154,0,0,121.70706006322446,121.70706006322446
2014-01-01,51.545486476993304,0,2.504727387649995,173.25254654021776,173.25254654021776
2015-01-01,51.54548647699335,0,9.512664350629006,224.7980330172111,224.7980330172111
2016-01-01,63.57569371268002,0,20.05952283519525,288.37372672989113,288.37372672989113
2017-01-01,102.82753775904462,0,36.116958312790594,391.20126448893575,391.20126448893575
2018-01-01,114.41868633649455,0,64.45382489735302,505.6199508254303,505.6199508254303
2019-01-01,113.62838075166843,30.79602298645429,70.91786130187502,588.4523085906445,619.2483315770987
2020-01-01,131.01510361784324,70.70996034905932,74.46375436696877,679.5534748458826,750.263435194942
2021-01-01,179.92623814541628,121.68967725181022,78.18694208531721,808.4999960885481,930.1896733403582
2022-01-01,231.20828942746766,195.18458533365597,82.09628918958308,966.21337743417,1161.397962767826
2023-01-01,246.952037232174,295.48762678242366,86.20110364906225,1112.862373217576,1408.35
2024-01-01,323.92049999999995,412.3978314626013,90.51115883151536,1319.8726685373986,1732.2704999999999
2025-01-01,398.4222149999998,571.2234357116987,95.03671677309114,1559.469279288301,2130.6927149999997
2026-01-01,490.0593244500001,775.6155035662198,99.7885526117457,1845.13653588378,2620.7520394499998
2027-01-01,602.7729690735,1037.460918633633,104.77798024233297,2186.064089889867,3223.5250085234998
2028-01-01,741.4107519604049,1371.635903691591,110.01687925444963,2593.2998567923137,3964.9357604839047
2029-01-01,911.9352249112976,1796.7395188578648,115.51772321717212,3080.131466537338,4876.870985395202
2030-01-01,1121.680326640897,2336.004211084553,121.29360937803074,3662.5471009515463,5998.551312036099
2031-01-01,719.8261574443322,3018.4256530024873,127.35828984693227,3699.9518164779442,6718.3774694804315
2032-01-01,806.2052963376527,3516.80896834369,133.7262043392789,4007.773797474394,7524.582765818084
2033-01-01,902.9499318981707,4085.077666585207,140.41251455624285,4342.455031131048,8427.532697716255
2034-01-01,1011.3039237259527,4732.343246978137,147.43314028405499,4706.49337446407,9438.836621442208
2035-01-01,1132.660394573064,5468.866363989801,154.80479729825774,5102.63065202547,10571.497016015272
2036-01-01,1268.579641921835,6306.198894353889,162.54503716317066,5533.8777635832175,11840.076657937107
2037-01-01,1420.8091989524528,7257.343369673001,170.67228902132916,6003.542487216559,13260.88585688956
2038-01-01,1591.3063028267497,8336.931882453408,179.20590347239565,6515.260277262902,14852.19215971631
2039-01-01,1782.263059165958,9561.426828223804,188.16619864601543,7073.028390658464,16634.455218882267
2040-01-01,1996.1346262658735,10949.346131872739,197.57450857831623,7681.243713275402,18630.58984514814
2041-01-01,2235.670781417779,12521.51592622979,207.45323400723206,8344.74470033613,20866.26062656592
2042-01-01,2503.9512751879156,14301.354009352954,217.82589570759365,9068.857892400882,23370.211901753835
2043-01-01,2804.425428210463,16315.187808607849,228.71719049297334,9859.44952135645,26174.6373299643
2044-01-01,3140.956479595716,18592.61102962752,240.153050017622,10722.982779932494,29315.593809560014
2045-01-01,3517.871257147206,21166.883672445932,252.16070251850311,11666.581394261288,32833.46506670722
2046-01-01,3940.0158080048714,24075.380662021522,264.7687376444283,12698.100212690568,36773.48087471209
2047-01-01,4412.817704965448,27360.09497331368,278.0071745266497,13826.203606363859,41186.29857967754
2048-01-01,4942.355829561318,31068.20184022352,291.9075332529822,15060.452569015339,46128.65440923886
2049-01-01,5535.438529108658,35252.691432225525,306.50290991563134,16411.40150612199,51664.092938347516
2050-01-01,6199.691152601714,39973.07827266148,321.82805541141295,17890.705818287755,57863.78409094923
