Year,produced,cumFailed,recycled,operational,cumInstalled
2012-01-01,0,0,0,89.1289076220583,89.1289076220583
2013-01-01,32.578152441166154,0,0,121.70706006322446,121.70706006322446
2014-01-01,51.545486476993304,0,2.504727387649995,173.25254654021776,173.25254654021776
2015-01-01,51.54548647699335,0,9.512664350629006,224.7980330172111,224.7980330172111
2016-01-01,63.57569371268002,0,20.05952283519525,288.37372672989113,288.37372672989113
2017-01-01,102.82753775904462,0,36.116958312790594,391.20126448893575,391.20126448893575
2018-01-01,114.41868633649455,7.784612152035599,56.66921274531742,497.8353386733947,505.6199508254303
2019-01-01,113.62838075166843,39.944442395933315,61.769441892395996,579.3038891811655,619.2483315770987
2020-01-01,131.01510361784324,77.84502305331645,67.32869166271163,672.4184121416256,750.263435194942
2021-01-01,179.92623814541628,126.48834542477174,73.3882739123557,803.7013279155865,930.1896733403582
2022-01-01,231.20828942746766,197.28765595877135,79.9932185644677,964.1103068090546,1161.397962767826
2023-01-01,246.952037232174,294.4961221962161,87.1926082352698,1113.8538778037837,1408.35
2024-01-01,323.92049999999995,407.86904731767254,95.0399429764441,1324.4014526823273,1732.2704999999999
2025-01-01,398.4222149999998,562.6666146404658,103.59353784432408,1568.026100359534,2130.6927149999997
2026-01-01,490.0593244500001,762.4870999276523,112.91695625031325,1858.2649395223475,2620.7520394499998
2027-01-01,602.7729690735,1019.1594165631243,123.07948231284145,2204.3655919603752,3223.5250085234998
2028-01-01,741.4107519604049,1347.4961472250434,134.1566357209972,2617.4396132588613,3964.9357604839047
2029-01-01,911.9352249112976,1766.02650913915,146.23073293588695,3110.8444762560525,4876.870985395202
2030-01-01,1121.680326640897,2297.906321562467,159.39149890011677,3700.6449904736323,5998.551312036099
2031-01-01,719.8261574443322,2972.047209048292,173.73673380112731,3746.3302604321393,6718.3774694804315
2032-01-01,806.2052963376527,3461.1621328397405,189.37303984322875,4063.4206329783437,7524.582765818084
2033-01-01,902.9499318981707,4019.0735677123307,206.4166134291194,4408.459130003924,8427.532697716255
2034-01-01,1011.3039237259527,4654.782278624452,224.99410863774014,4784.054342817755,9438.836621442208
2035-01-01,1132.660394573064,5378.427582872922,245.24357841513677,5193.069433142349,10571.497016015272
2036-01-01,1268.579641921835,6201.42843104456,267.3155004724991,5638.6482268925465,11840.076657937107
2037-01-01,1420.8091989524528,7136.6417631793065,291.37389551502406,6124.244093710253,13260.88585688956
2038-01-01,1591.3063028267497,8198.540239814427,317.59754611137623,6653.651919901882,14852.19215971631
2039-01-01,1782.263059165958,9403.41170160842,346.1813252614001,7231.043517273848,16634.455218882267
2040-01-01,1996.1346262658735,10769.58299591613,377.33764453492614,7861.0068492320115,18630.58984514814
2041-01-01,2235.670781417779,12317.671127693953,411.29803254306955,8548.589498871966,20866.26062656592
2042-01-01,2503.9512751879156,14070.865049588601,448.31485547194586,9299.346852165234,23370.211901753835
2043-01-01,2804.425428210463,16055.2418066364,488.663192464421,10119.395523327898,26174.6373299643
2044-01-01,3140.956479595716,18300.121199858924,532.6428797862189,11015.472609701092,29315.593809560014
2045-01-01,3517.871257147206,20838.463635997457,580.5807389669786,11995.001430709763,32833.46506670722
2046-01-01,3940.0158080048714,23707.316394191945,632.8330054740068,13066.164480520147,36773.48087471209
2047-01-01,4412.817704965448,26948.314171873662,689.7879759666674,14237.984407803875,41186.29857967754
2048-01-01,4942.355829561318,30608.240479672833,751.8688938036676,15520.413929566024,46128.65440923886
2049-01-01,5535.438529108658,34739.65724789516,819.5370942459977,16924.43569045236,51664.092938347516
2050-01-01,6199.691152601714,39401.61089534475,893.2954327281376,18462.17319560448,57863.78409094923
