Year,produced,cumFailed,recycled,operational,cumInstalled
2012-01-01,0,0,0,89.1289076220583,89.1289076220583
2013-01-01,32.578152441166154,0,0,121.70706006322446,121.70706006322446
2014-01-01,51.545486476993304,0,2.1010632730303667,173.25254654021776,173.25254654021776
2015-01-01,51.54548647699335,0,8.005422683662694,224.7980330172111,224.7980330172111
2016-01-01,63.57569371268002,0,16.935126631423092,288.37372672989113,288.37372672989113
2017-01-01,102.82753775904462,0,30.5877209539161,391.20126448893575,391.20126448893575
2018-01-01,114.41868633649455,0,54.756428645218,505.6199508254303,505.6199508254303
2019-01-01,113.62838075166843,0,86.67613161789996,619.2483315770987,619.2483315770987
2020-01-01,131.01510361784324,24.80092860770654,99.28500582262504,725.4625065872355,750.263435194942
2021-01-01,179.92623814541628,67.10476711133556,104.24925611375629,863.0849062290226,930.1896733403582
2022-01-01,231.20828942746766,128.95267406652763,109.46171891944411,1032.4452887012983,1161.397962767826
2023-01-01,266.63203723217407,214.2082394026258,114.93480486541633,1213.8217605973741,1428.03
2024-01-01,328.4468999999999,320.72730538930483,120.68154510868715,1435.749594610695,1756.4769
2025-01-01,403.989687,459.6167346753533,126.71562236412151,1700.8498523246467,2160.466587
2026-01-01,496.9073150099998,639.373025242886,133.0514034823276,2018.0008767671138,2657.3739020099997
2027-01-01,611.1959974623,870.8216899817108,139.70397365644396,2397.748209490589,3268.5698994722998
2028-01-01,751.7710768786292,1167.544781486805,146.68917233926618,2852.796194864124,4020.340976350929
2029-01-01,924.6784245607132,1546.5649750361333,154.02363095622948,3398.454425875509,4945.019400911642
2030-01-01,1137.354462209677,2029.1964744698575,161.72481250404098,4053.1773886514616,6082.373863121319
2031-01-01,669.0611249433459,2642.102908008338,169.81105312924302,4109.332080056327,6751.434988064665
2032-01-01,742.6578486871131,3063.462480722738,178.3016057857052,4430.63035602904,7494.092836751778
2033-01-01,824.3502120426956,3540.5509807434178,187.21668607499046,4777.8920680510555,8318.443048794474
2034-01-01,915.0287353673939,4080.1534144553143,196.57752037874,5153.318369706553,9233.471784161868
2035-01-01,1015.6818962578072,4689.849511572517,206.40639639767699,5559.304168847158,10249.153680419675
2036-01-01,1127.4069048461643,5378.104650013593,216.72671621756086,5998.4559352522465,11376.56058526584
2037-01-01,1251.4216643792442,6154.371039865312,227.5630520284389,6473.611209779771,12627.982249645083
2038-01-01,1389.0780474609583,7029.200313775813,238.94120462986086,6987.859983330229,14017.060297106042
2039-01-01,1541.8766326816676,8014.368798709717,250.88826486135392,7544.568131077992,15558.93692978771
2040-01-01,1711.4830622766494,9123.016885725985,263.43267810442165,8147.403106338374,17270.41999206436
2041-01-01,1899.746199127083,10369.804071866918,276.60431200964274,8800.362119324524,19170.16619119144
2042-01-01,2108.7182810310587,11771.081423108295,290.43452761012486,9507.803049114205,21278.8844722225
2043-01-01,2340.6772919444775,13345.083401543057,304.9562539906311,10274.47836262392,23619.561764166978
2044-01-01,2598.151794058369,15112.141215692496,320.2040666901627,11105.57234253285,26217.713558225347
2045-01-01,2883.94849140479,17094.920092435295,336.21427002467084,12006.741957194843,29101.662049630137
2046-01-01,3201.1828254593165,19318.683135151718,353.0249835259044,12984.161739937734,32302.844875089453
2047-01-01,3553.3129362598484,21811.58472822669,370.6762327021996,14044.573083122608,35856.1578113493
2048-01-01,3944.177359248424,24604.99677629085,389.2100443373096,15195.338394306877,39800.335170597726
2049-01-01,4378.036868765754,27733.87143111261,408.67054655417513,16444.50060825087,44178.37203936348
2050-01-01,4859.620924329982,31237.14436389398,429.1040738818839,17800.84859979948,49037.99296369346
