Year,produced,cumFailed,recycled,operational,cumInstalled
2012-01-01,0,0,0,89.1289076220583,89.1289076220583
2013-01-01,32.578152441166154,0,0,121.70706006322446,121.70706006322446
2014-01-01,51.545486476993304,0,2.504727387649995,173.25254654021776,173.25254654021776
2015-01-01,51.54548647699335,0,9.512664350629006,224.7980330172111,224.7980330172111
2016-01-01,63.57569371268002,0,20.05952283519525,288.37372672989113,288.37372672989113
2017-01-01,102.82753775904462,0,36.116958312790594,391.20126448893575,391.20126448893575
2018-01-01,114.41868633649455,20.83371179500925,43.620113102343765,484.78623903042103,505.6199508254303
2019-01-01,113.62838075166843,55.912765530868356,45.801118757460955,563.3355660462304,619.2483315770987
2020-01-01,131.01510361784324,97.08254002069408,48.091174695334004,653.1808951742479,750.263435194942
2021-01-01,179.92623814541628,149.38088590702674,50.4957334301007,780.8087874333315,930.1896733403582
2022-01-01,231.20828942746766,224.2603544216333,53.02052010160574,937.1376083461926,1161.397962767826
2023-01-01,246.952037232174,326.01718432479987,55.67154610668603,1082.3328156752,1408.35
2024-01-01,323.92049999999995,444.4538668820963,58.455123412020335,1287.8166331179036,1732.2704999999999
2025-01-01,398.4222149999998,604.8822729021684,61.37787958262136,1525.8104420978311,2130.6927149999997
2026-01-01,490.0593244500001,810.957282616213,64.44677356175244,1809.7947568337868,2620.7520394499998
2027-01-01,602.7729690735,1074.5697866361256,67.66911223984005,2148.955221887374,3223.5250085234998
2028-01-01,741.4107519604049,1410.6002150942086,71.05256785183205,2554.335545389696,3964.9357604839047
2029-01-01,911.9352249112976,1837.6520458306131,74.60519624442365,3039.218939564589,4876.870985395202
2030-01-01,1121.680326640897,2378.962364405939,78.33545605664486,3619.5889476301604,5998.551312036099
2031-01-01,719.8261574443322,3063.5317139899425,82.25222885947709,3654.845755490489,6718.3774694804315
2032-01-01,806.2052963376527,3564.170332380518,86.36484030245096,3960.412433437566,7524.582765818084
2033-01-01,902.9499318981707,4134.807098823877,90.68308231757351,4292.725598892378,8427.532697716255
2034-01-01,1011.3039237259527,4784.559150828741,95.21723643345219,4654.277470613467,9438.836621442208
2035-01-01,1132.660394573064,5523.693063032934,99.97809825512479,5047.803952982337,10571.497016015272
2036-01-01,1268.579641921835,6363.766928349179,104.97700316788104,5476.309729587928,11840.076657937107
2037-01-01,1420.8091989524528,7317.789805368056,110.2258533262751,5943.096051521504,13260.88585688956
2038-01-01,1591.3063028267497,8400.400639933214,115.73714599258885,6451.791519783095,14852.19215971631
2039-01-01,1782.263059165958,9628.069023577602,121.52400329221831,7006.386195304666,16634.455218882267
2040-01-01,1996.1346262658735,11019.320436994225,127.60020345682923,7611.269408153915,18630.58984514814
2041-01-01,2235.670781417779,12594.988946607351,133.98021362967071,8271.271679958569,20866.26062656592
2042-01-01,2503.9512751879156,14378.500680749394,140.67922431115423,8991.711221004442,23370.211901753835
2043-01-01,2804.425428210463,16396.19181357411,147.71318552671195,9778.44551639019,26174.6373299643
2044-01-01,3140.956479595716,18677.665234842094,155.09884480304754,10637.92857471792,29315.593809560014
2045-01-01,3517.871257147206,21256.190587921235,162.85378704319993,11577.274478785983,32833.46506670722
2046-01-01,3940.0158080048714,24169.15292327059,170.99647639535996,12604.327951441499,36773.48087471209
2047-01-01,4412.817704965448,27458.555847625204,179.54630021512796,13727.742732052337,41186.29857967754
2048-01-01,4942.355829561318,31171.585758250618,188.52361522588436,14957.06865098824,46128.65440923886
2049-01-01,5535.438529108658,35361.244546153976,197.9497959871786,16302.848392193539,51664.092938347516
2050-01-01,6199.691152601714,40087.05904228635,207.8472857865375,17776.72504866288,57863.78409094923
