Year,produced,cumFailed,recycled,operational,cumInstalled
2012-01-01,0,0,0,89.1289076220583,89.1289076220583
2013-01-01,32.578152441166154,0,0,121.70706006322446,121.70706006322446
2014-01-01,51.545486476993304,0,2.1010632730303667,173.25254654021776,173.25254654021776
2015-01-01,51.54548647699335,0,8.005422683662694,224.7980330172111,224.7980330172111
2016-01-01,63.57569371268002,0,16.935126631423092,288.37372672989113,288.37372672989113
2017-01-01,102.82753775904462,0,30.5877209539161,391.20126448893575,391.20126448893575
2018-01-01,114.41868633649455,0,54.756428645218,505.6199508254303,505.6199508254303
2019-01-01,113.62838075166843,0,86.67613161789996,619.2483315770987,619.2483315770987
2020-01-01,131.01510361784324,0,124.08593443033158,750.263435194942,750.263435194942
2021-01-01,179.92623814541628,13.351244427679973,158.00277879741188,916.8384289126783,930.1896733403582
2022-01-01,231.20828942746766,72.51147524868927,165.90291773728248,1088.8864875191366,1161.397962767826
2023-01-01,266.63203723217407,154.9449806438955,174.1980636241466,1273.0850193561046,1428.03
2024-01-01,328.4468999999999,258.500883692638,182.90796680535396,1497.9760163073618,1756.4769
2025-01-01,403.989687,394.2789918938531,192.05336514562168,1766.1875951061468,2160.466587
2026-01-01,496.9073150099998,570.7683953223109,201.65603340290278,2086.605506687689,2657.3739020099997
2027-01-01,611.1959974623,798.7868285651069,211.73883507304788,2469.783070907193,3268.5698994722998
2028-01-01,751.7710768786292,1091.9081769993709,222.3257768267003,2928.432799351558,4020.340976350929
2029-01-01,924.6784245607132,1467.1465403243274,233.4420656680353,3477.872860587315,4945.019400911642
2030-01-01,1137.354462209677,1945.8071180224615,245.1141689514371,4136.566745098858,6082.373863121319
2031-01-01,669.0611249433459,2554.544083738572,257.36987739900894,4196.890904326093,6751.434988064665
2032-01-01,742.6578486871131,2971.525715239484,270.23837126895944,4522.567121512295,7494.092836751778
2033-01-01,824.3502120426956,3444.0173769860007,283.7502898324074,4874.4256718084725,8318.443048794474
2034-01-01,915.0287353673939,3978.7931305100265,297.9378043240278,5254.678653651841,9233.471784161868
2035-01-01,1015.6818962578072,4583.421213429965,312.8346945402292,5665.73246698971,10249.153680419675
2036-01-01,1127.4069048461643,5266.354936963913,328.4764292672407,6110.205648301926,11376.56058526584
2037-01-01,1251.4216643792442,6037.033841163147,344.9002507306027,6590.948408481936,12627.982249645083
2038-01-01,1389.0780474609583,6905.9962551385415,362.14526326713286,7111.0640419675,14017.060297106042
2039-01-01,1541.8766326816676,7885.004537140581,380.2525264304895,7673.932392647128,15558.93692978771
2040-01-01,1711.4830622766494,8987.184411078393,399.26515275201405,8283.235580985965,17270.41999206436
2041-01-01,1899.746199127083,10227.179973486946,419.2284103896148,8942.986217704496,19170.16619119144
2042-01-01,2108.7182810310587,11621.326119809324,440.18983090909546,9657.558352413176,21278.8844722225
2043-01-01,2340.6772919444775,13187.840333079139,462.1993224545503,10431.721431087839,23619.561764166978
2044-01-01,2598.151794058369,14947.03599380538,485.3092885772778,11270.677564419966,26217.713558225347
2045-01-01,2883.94849140479,16921.559609453823,509.57475300614175,12180.102440176313,29101.662049630137
2046-01-01,3201.1828254593165,19136.654628021173,535.0534906564488,13166.190247068278,32302.844875089453
2047-01-01,3553.3129362598484,21620.45479573962,561.8061651892713,14235.70301560968,35856.1578113493
2048-01-01,3944.177359248424,24404.310347179424,589.8964734487349,15396.024823418302,39800.335170597726
2049-01-01,4378.036868765754,27523.150680545612,619.3912971211716,16655.221358817867,44178.37203936348
2050-01-01,4859.620924329982,31015.887575798635,650.3608619772302,18022.105387894826,49037.99296369346
